-2.027110526825522951e-01 2.564088044596053884e+00 5.019718128915207078e-01 -1.115053850177553096e+00
1.147332979380105922e+00 -8.762141990923136281e-02 -1.093325709096984344e+00 -1.266338980120568003e+00
-4.565405234138523172e-01 -1.257865328972775476e+00 6.516987646890958219e-01 -1.077490967757320506e-01
1.186567412441287273e+00 -1.485596586100730310e+00 -8.346033645748994756e-01 6.375864395387353944e-01
-1.655644229629618325e+00 4.068363189117789602e-01 9.347971909098801158e-01 -7.637175307043333472e-01
-1.047223126561185769e+00 2.943604766984195265e-01 -1.509618112957969771e+00 -8.108631988794146039e-01
-1.196823672305295405e+00 6.762007680998620707e-01 -1.502639553766704550e+00 8.925118474061795037e-01
2.103069777146855834e+00 1.305841014567360459e+00 -5.708592121112971984e-01 1.222422150293605569e-01
4.220376915484244096e-01 2.106246269234502977e-01 1.149983634918920528e+00 1.982162224374763193e+00
-2.158938775118176778e+00 -8.927519206975051969e-01 -1.746285307178002233e+00 -3.367211335902164926e-01
7.576855308185207472e-01 1.275156694690938508e+00 4.648487375848705527e-01 7.493581459535595402e-01
-5.967566819286698188e-01 7.437165131536986884e-01 2.493668275309903315e+00 -4.966036546880770453e-01
-9.583756775549268081e-01 -1.076223798723635827e+00 2.469926223195793469e+00 -2.175098098767670241e+00
-9.813239794035722996e-01 7.421747904040818522e-01 5.317224825728132931e-01 2.205313695043943922e-01
6.531477254118068787e-01 -2.594008679128249062e-01 -6.242431366721745700e-01 1.154257253324597166e+00
-2.033891199511218772e+00 -5.149301677599302796e-01 -9.726902861059951722e-01 1.697509426125086429e-01
2.159292844398290334e-01 1.210850735679975809e+00 3.550902531960464237e-01 2.539755750352041819e-01
5.097849082151002104e-02 1.010430869113432273e+00 -8.785934688826099181e-01 1.187403150188014678e+00
-7.230950925319691303e-01 -2.907303217219655567e-01 2.624376794315132488e-01 -1.096496977909743542e+00
1.057314230824350831e+00 -3.473636535827527572e-02 2.977744860472519850e-01 2.138497002703643735e-01
-1.402323055070151758e+00 8.990358001084554074e-01 -6.210778714410679635e-01 -8.094096886219265263e-01
1.615954570958325398e+00 -1.228886009777633292e+00 -1.068296893367747025e+00 -1.313614937538732264e+00
-1.093298162790731443e+00 1.967221817786887206e+00 -2.735034438707183435e-01 -5.157064989232934549e-01
6.854916335750984580e-01 1.811519273892501447e+00 1.256666083597103079e+00 -7.294603372268670949e-01
-7.371867255393927953e-01 1.035366958353439060e+00 -1.358398755846810912e+00 1.120589511401594240e+00
