-5.185025602573627435e-01 -1.517975946125044606e+00 6.327360250688615073e-01 8.214641378363553292e-02 7.867865038446648640e-01 -9.577309877518159764e-01 -2.240079258089114678e+00 6.652223977105317099e-01 -3.404569414413877726e-01 -1.053340807188363648e+00 -6.548531058378412317e-02 -4.740269298406255549e-01 6.358831896440177989e-01 8.835504181120387157e-01 2.327912807822239305e+00 -2.309745770536202614e-01 1.324538343155295061e+00 -2.045138801858366051e-01 1.002935700980453593e+00 2.742186899184961835e-01 -3.712101077896406975e-01 -1.017009861919393021e+00 -5.568241618158985551e-01 4.629935825223921442e-01 5.232053177724079740e-01
-9.836322148362575471e-03 -1.095993582146260081e+00 -1.641401596767709359e+00 2.802736433648710390e-01 -5.023014493874313757e-01 -1.355592037108867443e+00 -4.508741312401126633e-01 -6.890147024626260830e-01 1.215683679609677881e-01 -1.066332504772776524e+00 1.352320477317676017e+00 4.763583095462168848e-01 -2.273213233099507846e+00 -8.986071308265168867e-01 7.731738303552132541e-01 7.585614009748699038e-01 -1.143769167864558678e-01 -5.130934899215017220e-01 -1.124407270812409765e+00 2.826706224887187258e+00 -9.140245433957152610e-01 -1.437584620811734437e+00 -1.542852350926251503e-01 7.682203973202579306e-01 8.622931506672683044e-01
1.543374384121386056e+00 -2.417887011488157878e+00 6.137961309809005644e-02 -4.375808798829207702e-01 -4.379485650396813257e-01 1.787559821671274252e+00 1.550029223814324286e+00 -1.371831608691930882e+00 1.236493837793876782e+00 -3.067695507977288849e-01 2.598721861862575699e-01 1.046868462783783205e+00 -2.908505948491785453e+00 9.187520112246275739e-01 1.465433375105899660e+00 2.766685750045094760e-01 -2.508546003021688842e-01 6.530118444819198453e-01 -1.760655977395186644e+00 1.203879911897440952e-01 1.355725122622314927e-01 1.102251664690905075e+00 -1.012575656502195054e+00 4.534966210170830458e-01 -1.331297075994205326e+00
-7.313269967444238628e-02 6.778787256281512130e-01 8.627121161257440551e-01 1.678444374163419850e+00 8.260533935758844759e-01 -1.083496510604961438e+00 -5.786393692714537629e-01 -1.884715734743911963e-01 1.256476925310522352e+00 1.106611471791003387e+00 -2.380875866487705217e+00 1.658044375275691040e+00 -1.086547373098592617e+00 1.926376407733858764e+00 -3.846833824472778440e-01 -5.543521747766484431e-01 -1.439408359636267898e+00 -5.353134110712347571e-01 -2.780435762092256513e-01 5.570387768175905085e-01 2.001023827962429280e+00 9.057257301297060303e-01 -2.696490649759860636e-01 1.577308134735511791e+00 1.215839089754038538e+00
2.780970925332393318e-01 2.445543024207151639e+00 2.525137789706907165e-01 5.887691603074897417e-02 -1.629646104062144385e+00 -2.183494328699238929e-01 9.635148472204615455e-01 6.550386617999792715e-01 -1.356159697238606687e-01 3.174497509352557367e-01 2.734926363133505928e-02 -5.681954259022361509e-01 8.705434402709381070e-01 1.089494010540812852e+00 6.594362765013414007e-01 2.153940838899816301e-01 -8.782235513129708071e-01 -1.873035961118560133e-01 -2.188789076990484084e+00 -1.321574916324232962e+00 1.016192836751299844e-01 -9.521920631119624723e-01 5.936173803661923820e-01 -9.627826526943763508e-01 -3.078813419846926358e-01
2.810232336688568977e-01 -7.076302105070195192e-02 7.619738130981016377e-01 6.146031078600785458e-01 -1.688709821975109548e+00 9.441366280095802033e-01 -1.044133247535266484e+00 7.097871768404927506e-01 -2.484864853373105198e-01 -8.007708682450778159e-01 1.128129027925989014e+00 -5.323168720678382870e-01 2.435244957174752312e+00 4.393264137351965415e-01 -2.065681422436753234e+00 -6.468926862375673492e-02 -3.105059333623055307e-01 5.785719213660192040e-01 -1.889994621279954268e-01 2.053835921007923115e+00 -1.024607832994578194e-01 1.059382828289338746e-01 3.147801712966695198e-01 1.697542222037000670e+00 7.074906865734956751e-01
7.297922153041174198e-01 -2.427840837931926066e-01 6.568814314977284852e-01 3.148588752351888953e+00 1.478057861333047063e+00 -3.224450474456350690e-01 3.354259067179132248e-01 -1.354546390422355584e+00 -2.434996339114677277e-01 -8.598517244355300404e-01 2.721615874135551727e-01 -1.968565466132856656e+00 -4.532244892957434934e-02 6.740440002903263887e-03 1.333064127202688409e+00 5.780988634867476605e-01 -3.415574503675743445e-01 -6.303809651610642328e-02 5.146834025409678937e-01 -1.800113043586151207e-01 3.344527955766117278e-01 1.838277389486996594e+00 5.973919735105631679e-01 7.604972696300094093e-02 -1.294191919834351889e+00
3.730425295766178762e-01 3.363044872901959081e-01 -1.177162599016501110e+00 1.076376781831254847e+00 1.232921139328972127e-01 1.327980472065930284e+00 4.028882103394167830e-02 -2.227694723989698533e-01 3.175293025479629105e-01 -1.413490317131375962e+00 -1.714238403562164947e+00 6.207341349204780201e-01 -1.071152725507535930e+00 4.753487425992603543e-01 -3.768435680519611197e-01 -7.784162067685599373e-01 9.426236787181077048e-01 1.457661117418925345e+00 9.674616026409410541e-01 -3.185324371572912927e-01 -3.697376937423176857e-01 1.035546501203436637e-01 -1.151875602133406035e-01 -2.177892206382804563e+00 -7.129627701745382129e-02
-1.018822700153194871e+00 2.550664053859312830e-01 6.130119103620842447e-01 -3.901407566025340001e-01 6.334737423799650102e-01 -1.301290181699821691e+00 4.469438355946420693e-01 -3.959428906357477795e-01 1.013891175932180255e+00 -1.371503085894396401e+00 -1.277744087613726265e+00 -7.616133947672519833e-01 -4.608479599620208256e-01 -6.225770897135652904e-01 5.725578240415077902e-01 6.606985599931604336e-02 1.090389831645951213e-01 6.139351561867353313e-01 1.719307190063883439e+00 1.440921703344575366e+00 -5.307896930865587670e-01 1.560610844372440076e-01 -5.063968882058240695e-01 4.203799467604987239e-01 2.257115707566272056e-01
-2.152688553232508240e-01 3.440123624166401273e-01 2.856229135916745765e+00 1.078700130957806202e-01 2.533435850559678237e-01 -2.943424914684570348e-01 -1.411599770955593303e-01 3.622352227945966785e+00 -8.243589038396850754e-02 1.089000798546222448e+00 -4.512064248128331845e-01 1.453041620516385413e+00 -1.000332884651447873e+00 2.031932162379942231e+00 2.924139554324843293e-01 1.569120559254553848e+00 4.940384909420352799e-01 1.010969272176771572e+00 5.260677594941446378e-01 -2.280542075693457460e-01 -3.995142718403889015e-01 -8.427604103348859121e-01 8.752398086912700492e-01 -5.120267762177100890e-01 -1.723116176358085450e-01
